objid,ra,dec,petroMag_i,petroMag_z,petroMag_u,petroMag_g,petroMag_r,ur,p_cs,p_el
1237648673997324631,248.578736997636,-0.0967045038224014,16.20261,15.87265,19.38274,17.54022,16.61056,2.772181,0.157000005245209,0.764999985694885
1237655550207459750,248.794597859279,-0.117660342067841,15.92897,15.61333,18.93291,17.21786,16.3172,2.615704,0.0309999994933605,0.889999985694885
1237655550207590839,249.085322485617,-0.141228191431924,17.05912,16.92416,18.95745,17.89182,17.41763,1.539824,0.160999998450279,0.612999975681305
1237655550207525682,249.048461573774,-0.188537723479778,16.58599,16.33414,19.93478,18.42331,17.09904,2.835737,0.0879999995231628,0.705999970436096
1237655559866942112,249.126907924181,-0.0135867288826618,17.06471,16.60465,20.79676,18.7956,17.50165,3.295105,0.0219999998807907,0.666999995708466
1237648673997652749,249.294700890641,-0.0966058776924777,16.33614,16.04167,19.68837,17.95922,16.80417,2.884205,0.0430000014603138,0.894999980926514
1237648673997652816,249.310654927084,-0.0646881159192547,17.63982,16.86407,19.32036,18.2778,17.81562,1.504736,0.777999997138977,0.200000002980232
1237648704069108227,249.335466534141,-0.208898227431342,17.11419,16.74109,20.02665,18.42905,17.63162,2.395031,0.303999990224838,0.679000020027161
1237655550207722262,249.509261846421,-0.175890829414338,16.31762,15.95356,19.35966,17.73001,16.75148,2.608171,0.148000001907349,0.796000003814697
1237655550207787422,249.534363594365,-0.195822699597515,15.43777,15.13867,19.14556,16.96618,15.92911,3.216455,0,0.952000021934509
1237655550207787832,249.629326893007,-0.120399533606376,17.11546,16.93321,19.40014,17.95072,17.42955,1.970583,0.189999997615814,0.587000012397766
1237655550207787424,249.540354127772,-0.199476313275481,17.14445,16.86102,20.52104,18.63959,17.6159,2.905138,0.116999998688698,0.649999976158142
1237655559330202120,249.606155913403,-0.0592526265087678,16.12647,15.90032,18.5456,17.24294,16.56844,1.977158,0.245000004768372,0.49099999666214
1237648673997849499,249.803781418085,-0.0709958814816998,17.15247,16.80128,20.76582,18.7228,17.60867,3.157148,0.166999995708466,0.737999975681305
1237648673997915323,249.909498553243,-0.093880208702576,17.22663,17.08849,19.70599,18.39874,17.58373,2.122265,0.400000005960464,0.532999992370605
1237648721255334238,236.195778603396,-0.0145573603105041,17.51165,17.32555,20.15736,18.80483,17.97667,2.180683,0.34799998998642,0.435000002384186
1237648721792205283,236.22124892072,0.354119317144235,15.74187,15.52735,18.71004,16.81337,16.09978,2.61026,0.65200001001358,0.34799998998642
1237648721792205260,236.221791488159,0.404306269008312,14.81309,14.51678,17.88973,16.12521,15.24982,2.63991,0.00499999988824129,0.958999991416931
1237648721792270405,236.296761546304,0.237616093069178,16.20226,16.12533,18.3168,17.01589,16.43809,1.878714,0.971000015735626,0.028999999165535
1237648721792270656,236.337716436122,0.22747312312019,17.42223,17.07323,21.00466,18.89406,17.85556,3.149096,0.245000004768372,0.623000025749207
1237648721792270672,236.349158226916,0.2943571726623,15.79437,15.42808,19.16515,17.20979,16.23374,2.931412,0.0529999993741512,0.921000003814697
1237648704600277368,236.363178991287,0.215100878103995,16.8305,16.49935,19.95235,18.22859,17.25195,2.700401,0.0689999982714653,0.828000009059906
1237648721792270809,236.298585433891,0.408851861342149,17.48131,17.2117,20.42253,19.54292,18.09952,2.323013,0,0.962999999523163
1237648721792401801,236.645588736456,0.257138362280547,16.67084,16.31912,20.24412,18.16033,17.13118,3.112944,0.268999993801117,0.462000012397766
1237648721792467025,236.756747158298,0.400791426166506,16.77101,16.68689,19.27761,17.9855,17.21686,2.060753,0.913999974727631,0.028999999165535
1237648721792467178,236.797191875726,0.406890476910435,15.03928,15.02921,17.69363,16.2527,15.57458,2.119051,0.898000001907349,0.0850000008940697
1237648721792467342,236.775717359156,0.348362023644956,15.78567,15.6415,18.15094,16.73854,16.11805,2.032885,0.519999980926514,0.319999992847443
1237648721792467493,236.852147308148,0.327468217557574,17.23225,16.88271,19.86073,18.92121,17.73501,2.125715,0.14300000667572,0.800000011920929
1237648721792532819,236.881580707061,0.344486593050958,16.67905,16.37315,19.72832,17.98462,17.12486,2.60346,0.726999998092651,0.226999998092651
1237648721792532830,236.887727676951,0.390019860771739,16.99678,17.07437,19.18357,17.84005,17.30982,1.873755,0.787999987602234,0.153999999165535
1237648721792532867,236.900343609463,0.369027446639383,16.10936,15.81613,19.50567,17.59153,16.5463,2.959375,0.090999998152256,0.758000016212463
1237648721792598522,237.159856572368,0.312840901679095,17.41219,17.10023,20.63708,18.76243,17.83404,2.80304,0.159999996423721,0.720000028610229
1237648721792663805,237.174486082678,0.27043361248015,14.6833,14.46288,17.15723,15.74831,15.06924,2.087988,0.954999983310699,0.0450000017881393
1237648721792663907,237.217336525351,0.344329497272372,16.60182,16.22373,19.94977,18.07292,17.06458,2.885189,0.344999998807907,0.620999991893768
1237648721792663959,237.261968793556,0.259822422513703,16.04417,15.73455,19.06271,17.39314,16.506,2.556711,0.820999979972839,0.14300000667572
1237648721792663960,237.262507097208,0.251982863696536,17.08564,16.8012,19.77685,18.21118,17.43286,2.34399,0.214000001549721,0.679000020027161
1237648721792598626,237.153243137028,0.359312098599579,18.19917,17.8784,22.85989,20.57924,18.93846,3.921432,0.0979999974370003,0.707000017166138
1237648721792664069,237.1849644812,0.364071627098471,18.20841,17.83961,24.87742,20.54157,18.81446,6.06296,0.0379999987781048,0.75
1237648721792664119,237.236058202837,0.313860568483577,17.93546,17.54154,26.70249,20.26609,18.59613,8.106361,0.0520000010728836,0.861999988555908
1237648704600735868,237.403676289359,0.212887879256173,15.83061,15.70747,18.04891,16.63048,16.04515,2.003757,0.0359999984502792,0.28600001335144
1237648721792663998,237.284871999828,0.41627361984371,17.31239,17.14099,19.93984,18.57133,17.72187,2.217964,0.367000013589859,0.633000016212463
1237648721792664159,237.286878443519,0.241619745659192,17.45096,17.09988,21.28166,19.49954,18.02432,3.257341,0.0920000001788139,0.814999997615814
1237648704600670652,237.290898520702,0.215623972579618,17.12917,16.93204,20.12049,18.33761,17.51653,2.603966,0.137999996542931,0.75900000333786
1237648721792729391,237.320094055022,0.324454697762772,17.31885,17.06236,19.79401,18.50243,17.71714,2.07687,0.0500000007450581,0.850000023841858
1237648721792729462,237.356500999577,0.322130498390606,16.48866,16.32031,19.34302,17.70505,16.88039,2.462637,0.584999978542328,0.41499999165535
1237648721792729473,237.375110380309,0.345862001831128,16.10899,15.83645,18.93003,17.25414,16.48701,2.443022,0.104999996721745,0.788999974727631
1237648721792729491,237.383251077026,0.319877695851847,16.93435,16.73518,20.36443,18.17392,17.38238,2.982056,0.211999997496605,0.758000016212463
1237648721792729305,237.421038345471,0.236758948612164,16.21569,15.93143,19.13394,17.47166,16.64483,2.489101,0.162000000476837,0.703000009059906
1237648674529346025,237.53326914858,0.230823442823714,16.98161,16.64808,20.49752,18.44393,17.41421,3.083305,0.100000001490116,0.833000004291534
1237648674529411358,237.601094199366,0.376329579681519,15.8131,15.49086,19.17819,17.29569,16.2857,2.892488,0.028999999165535,0.947000026702881
1237648674529411387,237.607597854966,0.34093692553183,17.17652,16.82274,20.32722,18.62731,17.62718,2.700035,0.448000013828278,0.517000019550323
1237648674529411494,237.679585555017,0.219157381180032,16.94366,16.67887,19.74538,17.97884,17.39106,2.354324,0.917999982833862,0.0659999996423721
1237648704600867380,237.656906052694,0.211911171908247,17.66384,17.86674,26.58097,20.17886,18.2919,8.289068,0.0379999987781048,0.846000015735626
1237648674529411619,237.659424894695,0.303683928752765,18.19332,17.94584,21.95233,20.42552,18.72596,3.226372,0.0419999994337559,0.811999976634979
1237648674529476615,237.719300382441,0.401334867961052,16.83722,17.19043,19.51908,17.95357,17.17584,2.343239,0.514999985694885,0.393999993801117
1237648674529476946,237.798299281286,0.319624300655806,15.42882,15.1175,18.53686,16.83022,15.85602,2.680836,0.0240000002086163,0.934000015258789
1237648674529476964,237.799417858212,0.297335296361834,15.78776,15.59963,18.13434,16.82549,16.12547,2.008869,0.537999987602234,0.423000007867813
1237648674529476993,237.8114183912,0.293006361251785,15.45234,15.28766,17.80588,16.47296,15.79576,2.010125,0.871999979019165,0.128000006079674
1237648674529477082,237.865905811624,0.235601077706402,17.18048,17.29398,19.39836,18.02728,17.46406,1.934296,0.948000013828278,0.034000001847744
1237648674529477328,237.740096236862,0.33836942394203,18.54772,18.2152,22.94244,21.10139,19.26495,3.677488,0.119999997317791,0.759999990463257
1237648674529542635,238.009696751367,0.33534303858496,16.64232,16.38343,19.14926,17.83107,17.03129,2.117973,0.195999994874001,0.804000020027161
1237648674529607909,238.164616152837,0.347023504351488,21.15969,22.40965,24.91034,22.50131,20.42584,4.484507,0.00300000002607703,0.0419999994337559
1237648674529608020,238.070571690049,0.370414265348846,17.20651,17.26401,19.53427,18.32254,17.53797,1.9963,0.388000011444092,0.504999995231628
1237648674529673468,238.183235462111,0.410629609744866,17.30653,16.87038,20.3012,18.54916,17.71719,2.584013,0.237000003457069,0.342000007629395
1237648674529739178,238.373770690429,0.336738794430988,16.10096,15.88146,19.55709,17.33047,16.53001,3.027086,0.935999989509583,0.0529999993741512
1237648674529739864,238.450108687732,0.381976523460155,18.63231,18.21366,27.67344,21.00738,19.33071,8.342739,0.0939999967813492,0.718999981880188
1237648674529804713,238.572027083799,0.270424357341801,17.2639,16.94164,19.76178,18.48207,17.6649,2.096884,0.34799998998642,0.564999997615814
1237648674529804864,238.606952632365,0.261953102021982,17.13223,16.62292,19.99967,18.60185,17.64686,2.35281,0.922999978065491,0.0769999995827675
1237648674529804794,238.465350454845,0.331644244749182,18.23077,17.91688,22.5615,20.61645,18.74609,3.815413,0.0740000009536743,0.574000000953674
1237648674529935757,238.864297236844,0.320840035190032,17.2795,17.07514,19.60708,18.65186,17.69743,1.909653,0.485000014305115,0.181999996304512
1237648674530001265,238.992664651328,0.299297218921589,16.75572,16.37795,20.78495,18.7601,17.35556,3.42939,0.0799999982118607,0.680000007152557
1237648674530066690,239.092516959374,0.371069352113815,16.96461,16.61386,20.12096,18.45064,17.4471,2.673855,0.851999998092651,0.148000001907349
1237648674530066790,239.162222559533,0.351116672952346,15.28171,14.968,17.61454,16.32642,15.63796,1.976583,0.922999978065491,0.0769999995827675
1237648674530132240,239.257651507784,0.290345856403833,16.47919,16.01523,20.03029,18.02737,16.96823,3.062054,0.0700000002980232,0.894999980926514
1237648704601522665,239.258724076911,0.214850264360539,15.9583,15.60388,19.16152,17.26545,16.38409,2.777428,0.158000007271767,0.763000011444092
1237648674530197810,239.389567873061,0.316140082309149,15.67655,15.30496,18.62984,16.89675,16.10096,2.528885,0.902999997138977,0.0970000028610229
1237651735246209375,239.591418778275,0.415005637230973,16.48241,16.17795,19.6015,18.20101,16.97824,2.623259,0.0270000007003546,0.925999999046326
1237668649851683476,239.626675926901,0.22702774222933,16.491,16.36409,19.40708,17.27995,16.77145,2.635626,0.731000006198883,0.268999993801117
1237648674530263512,239.65095619989,0.336266996958183,16.87176,16.54881,20.1877,18.36725,17.33626,2.851435,0.0879999995231628,0.882000029087067
1237648674530328779,239.684646822804,0.241074818506521,16.65973,16.3938,18.7252,17.50367,16.96873,1.756466,0.796000003814697,0.166999995708466
1237648674530328912,239.741843501694,0.254240708082606,16.26664,15.85452,19.47618,17.72506,16.73904,2.737143,0.31700000166893,0.649999976158142
1237648674530328964,239.766946649128,0.246238138959816,16.00765,15.75976,18.19076,16.95437,16.43156,1.759193,0.875,0.0829999968409538
1237648674530394131,239.81696265683,0.365805756157413,16.65055,16.36089,20.26366,18.21083,17.12706,3.136595,0.653999984264374,0.268999993801117
1237648674530394132,239.815697220443,0.369854821277426,16.97453,16.66724,20.44771,18.37275,17.45571,2.991999,0.792999982833862,0.0860000029206276
1237668650388553817,239.81245910377,0.396298121326243,17.29026,16.91665,20.41612,18.75248,17.74849,2.667631,0.303000003099442,0.575999975204468
1237668650388619459,239.852311768361,0.362099411074402,16.76758,16.50645,19.66199,18.13688,17.21648,2.445509,0.200000002980232,0.720000028610229
1237668650388554166,239.855245542437,0.398374685382239,17.30879,17.12436,19.44858,18.30306,17.65922,1.789352,0.441000014543533,0.5
1237648674530394462,239.874400887837,0.313251662084535,17.2489,16.83723,20.79466,18.7899,17.73269,3.06197,0.200000002980232,0.732999980449677
1237648674530394510,239.88952324535,0.30259630698855,16.83419,16.42307,20.14391,18.52057,17.38049,2.763414,0.243000000715256,0.699999988079071
1237668650388619612,239.917120290301,0.32432558333328,16.21656,15.98346,18.62386,17.58587,16.69111,1.932745,0.222000002861023,0.602999985218048
1237668650388685571,240.072322219276,0.237114027532046,17.53373,18.64411,18.97404,18.27566,17.73794,1.236103,0.78600001335144,0.114000000059605
1237668650388750685,240.186732019778,0.265787664026926,16.92754,16.58552,20.8659,18.71276,17.47025,3.395653,0.0879999995231628,0.675999999046326
1237668650388750657,240.211520278392,0.316846027095002,16.84253,16.45581,20.33136,18.16661,17.32341,3.007946,0.933000028133392,0.0329999998211861
1237668650388750831,240.247331408024,0.236768943841596,15.82214,15.53176,18.78039,17.09116,16.22637,2.554018,0.0979999974370003,0.862999975681305
1237668650388815888,240.337317801612,0.278493695080112,16.93015,16.9019,18.56026,17.52605,17.06918,1.491083,0.0829999968409538,0.333000004291534
1237668650388816375,240.365197280479,0.224767105576027,16.77043,16.57868,20.41257,18.74137,17.28831,3.124254,0.0949999988079071,0.888999998569489
1237651735246602454,240.505267195346,0.368436864755815,17.09049,16.69863,20.3545,18.60875,17.55799,2.796509,0.0879999995231628,0.912000000476837
1237668569320980980,240.498466182557,0.319765266888138,17.07756,16.86702,18.95522,18.05055,17.37928,1.575945,1,0
1237668569321046514,240.629956997444,0.232699150719639,17.26538,17.02662,20.47643,18.33159,17.61919,2.857241,0.5,0.363999992609024
1237668650925752668,240.682366911211,0.370195573232761,16.77793,16.30483,21.25212,18.69692,17.48494,3.767178,0.0419999994337559,0.646000027656555
1237668650925883669,240.902251581048,0.26114010659682,15.98738,15.54893,20.74772,18.20111,16.6939,4.05382,0.0659999996423721,0.574000000953674
1237648704602308969,240.982749027834,0.210497038695583,16.22695,15.80473,19.6457,17.78313,16.73962,2.906075,0.184000000357628,0.736999988555908
1237651735246864488,241.169986167531,0.412217118803912,14.69739,14.307,17.67647,16.0655,15.17148,2.504981,0.0189999993890524,0.964999973773956
1237651735246930066,241.237751347603,0.402573280261871,17.03899,16.7498,20.02049,18.30774,17.48778,2.532709,0.0729999989271164,0.73199999332428
1237668651463016872,241.682911281754,0.262523850696583,17.145,16.71396,20.4937,18.74051,17.65611,2.837587,0.0670000016689301,0.907000005245209
1237668651463016926,241.713147102269,0.242846079782885,17.17105,16.86258,19.57085,18.47223,17.67137,1.899488,0.215000003576279,0.584999978542328
1237668651463082367,241.775767832932,0.222812197662426,17.26571,17.01906,19.64022,18.43712,17.70319,1.937035,0.451999992132187,0.483999997377396
1237668651463082372,241.801420559294,0.251084454457386,16.05118,15.62617,20.42485,17.44722,16.52374,3.90111,0.811999976634979,0.187999993562698
1237648674531246539,241.877987736021,0.317397933258661,17.35779,17.19296,19.80173,18.60859,17.77939,2.022337,0.966000020503998,0
1237648674531246571,241.897331696494,0.295857253483264,17.21641,16.74638,20.28222,18.71482,17.67893,2.603292,0.061999998986721,0.938000023365021
1237668651463082888,241.776637416567,0.238826580337589,17.0281,16.80299,18.94604,17.97191,17.39231,1.553734,0.83899998664856,0.128999993205071
1237648674531312117,241.980210512179,0.270965952514753,16.7864,16.3912,20.30603,18.31075,17.34707,2.958952,0.470999985933304,0.439000010490417
1237651735247323502,242.147648705528,0.364561533131549,17.11409,16.78788,20.29711,18.58794,17.63965,2.657457,0.718999981880188,0.28099998831749
1237648674531442986,242.209931845123,0.243085265679131,17.27109,16.91784,20.61956,18.92403,17.76038,2.859184,0.0769999995827675,0.846000015735626
1237648674531508612,242.385319631626,0.26344984495662,16.93049,16.57825,20.24726,18.21495,17.33394,2.913317,0.243000000715256,0.730000019073486
1237648674531508846,242.481084976207,0.226493849104175,17.07743,17.08617,18.99491,17.94176,17.50634,1.488571,0.363999992609024,0.273000001907349
1237648674531508859,242.484716788793,0.237057168499012,17.38649,17.42379,18.84738,18.08118,17.77593,1.071447,0.370999991893768,0.354999989271164
1237648674531574095,242.516845635278,0.363767222011673,17.29522,16.94302,20.52242,18.6524,17.72937,2.793045,0.333000004291534,0.629999995231628
1237648674531574300,242.612226261396,0.295275632101207,15.97494,15.66708,19.52299,17.59611,16.51027,3.012724,0.0560000017285347,0.944000005722046
1237648674531574359,242.645642145329,0.301678139690487,17.03325,16.60266,20.72813,18.35304,17.48854,3.23959,0.815999984741211,0.184000000357628
1237648674531574366,242.652981237817,0.312556692277395,16.92638,16.67609,19.31938,18.01036,17.33772,1.981661,0.344999998807907,0.483000010251999
1237648674531639328,242.669337025777,0.306060507737707,16.89491,16.61992,20.51595,18.37961,17.34374,3.172209,0.125,0.791999995708466
1237648674531639329,242.664421563219,0.302871187483376,16.64588,16.38251,20.16176,18.13986,17.13919,3.022573,0.0419999994337559,0.904999971389771
1237648674531639653,242.672629656979,0.276520003976515,14.97307,14.67025,18.14768,16.33967,15.42873,2.718955,0.275000005960464,0.649999976158142
1237648674531639378,242.706199371616,0.312853548140682,15.78704,15.46909,19.43405,17.39581,16.24704,3.187008,0.0769999995827675,0.903999984264374
1237648674531639379,242.70802716562,0.31869227739697,17.21167,16.93202,20.64912,18.59248,17.67719,2.971931,0.689999997615814,0.275999993085861
1237648674531639615,242.662865539337,0.295691396172182,15.5838,15.29232,18.72092,16.9672,16.04327,2.677654,0.0970000028610229,0.902999997138977
1237648674531639780,242.7336904109,0.368543270447035,17.08528,16.66063,21.175,18.63734,17.55968,3.615322,0.125,0.781000018119812
1237648674531640013,242.745506449412,0.335602123498213,17.34405,16.98481,19.50252,18.47073,17.74779,1.754723,0.754000008106232,0.168999999761581
1237648704603095512,242.827660820925,0.214113730693306,15.43805,15.06838,19.14848,16.98002,15.9404,3.208073,0.0610000006854534,0.939000010490417
1237648674531704919,242.853103044435,0.253333100582046,17.24844,17.14922,22.91047,19.15151,17.75685,5.153622,0.0489999987185001,0.842000007629395
1237648674531705019,242.919932090277,0.325963285343393,15.23599,14.90422,18.14427,16.6029,15.70061,2.443659,0.0219999998807907,0.950999975204468
1237648674531705172,242.839582896539,0.2891316493624,15.99723,15.77886,18.33418,16.97699,16.35749,1.976692,0.962000012397766,0.0379999987781048
1237648674531705268,242.89204391107,0.284318346810326,17.15527,17.41953,19.72888,17.92085,17.44097,2.287912,0.782999992370605,0.0869999974966049
1237648674531705354,242.926744932018,0.388060016539148,16.8208,16.4367,19.0022,17.93326,17.24433,1.757872,1,0
1237648674531705379,242.935569173599,0.403133609775869,17.02427,16.60349,19.64148,18.36126,17.53615,2.105335,0.164000004529953,0.721000015735626
1237648674531836029,243.15460901376,0.379971633004203,14.88754,14.61214,18.50592,16.30358,15.34405,3.161876,0,0.75
1237648674531836030,243.153419412377,0.382489969814394,17.02347,16.99616,20.09896,18.29003,17.45365,2.645308,0,0.875
1237648674531836085,243.179404501112,0.379983287989953,15.13449,14.80048,18.44723,16.60172,15.62212,2.825108,0.0649999976158142,0.612999975681305
1237655550741840162,243.11276976625,0.30497544315471,16.20782,15.92941,18.97467,17.4303,16.63737,2.337301,0.5,0.5
1237655550741840290,243.185617226411,0.278286241424021,14.97426,14.60908,18.46547,16.4502,15.45584,3.009632,0.568000018596649,0.432000011205673
1237648674531836146,243.2007420717,0.379463848944328,16.50571,16.41175,18.99296,17.50062,16.89563,2.097334,0.400000005960464,0.564000010490417
1237655550741840333,243.203742882251,0.301694102830183,16.89149,16.54458,20.1792,18.2036,17.32621,2.852985,0.136000007390976,0.726999998092651
1237648674531836458,243.215532312264,0.379758039443281,16.22176,15.93912,18.90123,17.49111,16.67909,2.222134,0.699999988079071,0.282999992370605
1237648674531967610,243.528452000986,0.386167291388455,16.44439,16.14184,20.23745,18.22194,16.97856,3.258892,0,0.837999999523163
1237648674531967559,243.512089710134,0.401026064527041,17.22317,16.83387,19.97725,18.95293,17.69486,2.282391,0.148000001907349,0.814999997615814
1237648674532032767,243.691774843466,0.373370718798572,16.6439,16.46694,19.2036,17.86191,17.04785,2.155748,0.642000019550323,0.340000003576279
1237648674532032975,243.621929243403,0.341831939251139,16.80045,16.60848,18.99873,17.7223,17.09706,1.901674,0.303999990224838,0.65200001001358
1237648674532033112,243.689839860675,0.348816909417243,16.92609,16.81129,18.66559,17.64012,17.22764,1.437952,0.528999984264374,0.381999999284744
1237655550742102834,243.688981138122,0.239323441892706,17.22623,17.14096,19.69876,18.18302,17.50277,2.195988,0.60699999332428,0.35699999332428
1237648674532098501,243.705242679583,0.406301134428329,16.68889,16.27006,20.88666,18.50399,17.24907,3.637583,0.0309999994933605,0.906000018119812
1237648674532098608,243.739991277242,0.333686039828599,16.48094,16.19638,19.77183,17.85739,16.91806,2.853771,0,1
1237655550742102576,243.771709709636,0.233916213034144,16.22125,15.99317,26.78187,18.12135,16.75687,10.02501,0.103000000119209,0.897000014781952
1237648674532163672,243.880724316722,0.411894270724543,14.64051,28.75649,30.46332,17.29192,16.81477,13.64855,0,0
1237655550742233473,243.999311110388,0.243291757347229,16.19627,15.88375,20.87779,18.16332,16.72418,4.153608,0.0320000015199184,0.935000002384186
1237655550742167878,243.858157059022,0.222639748564574,16.49365,16.23574,20.70404,18.43464,17.03905,3.664986,0.0769999995827675,0.846000015735626
1237655550742168071,243.945520609498,0.230206257416925,16.48728,16.12938,19.63625,17.9603,16.9798,2.656445,0.899999976158142,0.100000001490116
1237655550742298700,244.181495390176,0.246476548695224,13.20817,13.27469,19.08996,14.60319,13.70099,5.388969,1,0
1237655550742299137,244.232877149301,0.279667997646365,16.85367,16.64338,20.04913,18.09143,17.19267,2.856464,0.0689999982714653,0.379000008106232
1237655550742364428,244.28191900424,0.30475648083617,16.97604,17.00612,19.10191,18.00072,17.32446,1.777452,0.345999985933304,0.615000009536743
1237655550742364485,244.312506743808,0.302016738821644,16.85729,16.53082,19.92965,18.60007,17.35189,2.577751,0.100000001490116,0.767000019550323
1237655550742364520,244.334573893302,0.305200892994305,17.09016,16.90087,19.85726,18.5547,17.55308,2.304174,0.333000004291534,0.600000023841858
1237655550742364617,244.379947130489,0.241506434003517,16.87133,16.6766,18.96444,18.05062,17.28129,1.683149,0.876999974250793,0.0769999995827675
1237655550742430279,244.552828468452,0.237105304366525,16.94687,16.81898,19.20907,17.90053,17.29873,1.910337,0.458000004291534,0.333000004291534
1237655550742430288,244.55885018494,0.293677724678013,16.24828,16.1111,17.95356,16.98089,16.54989,1.403675,0.875,0.0939999967813492
1237655550742430304,244.568034786066,0.233782431658504,17.38146,17.4708,19.80264,18.01045,17.63108,2.171562,0.639999985694885,0.360000014305115
1237655550742495634,244.634504574529,0.247021609055743,16.64141,16.60783,18.76925,17.49386,17.10864,1.66061,0.898999989032745,0.0719999969005585
1237648674532491713,244.662560262452,0.367732202774194,16.63752,16.43726,18.62666,17.50304,17.02111,1.605549,0.977999985218048,0.0140000004321337
1237648674532491737,244.668180592614,0.362380863575228,16.72854,16.5608,19.55898,18.12043,17.19995,2.359028,0.444000005722046,0.527999997138977
1237648674532492137,244.683647759789,0.355311644480782,17.22565,16.86007,19.16956,17.80621,17.43529,1.73427,0.952000021934509,0.0280000008642673
1237655550742560850,244.774106742589,0.240961715909161,16.39069,16.28364,18.66451,17.25251,16.62975,2.034763,0.0939999967813492,0.5
1237655550742757386,245.180016028714,0.231987885889501,16.26772,15.94289,19.84649,17.82462,16.7206,3.125896,0.125,0.791999995708466
1237648674532688691,245.187391215095,0.349725587480174,17.21673,16.99617,19.75699,18.38773,17.61436,2.142628,0.377999991178513,0.595000028610229
1237655550742757712,245.192546891859,0.249638803652635,17.05173,16.88545,19.35926,18.07728,17.46021,1.899046,0.172000005841255,0.379000008106232
1237655550742757719,245.194756167587,0.22944416093109,15.19086,14.81042,18.77662,16.68049,15.61658,3.16004,0.0450000017881393,0.925999999046326
1237648704604143967,245.271917658386,0.210650249424292,16.94654,16.96326,19.44824,18.08312,17.34361,2.104626,0.933000028133392,0.0670000016689301
1237655550742757574,245.294105929683,0.313164710061393,15.98261,15.72218,19.81086,17.62981,16.5391,3.271755,0.0379999987781048,0.910000026226044
1237648704604144288,245.234324503022,0.215253450997993,17.33112,17.05295,20.17061,18.6113,17.76961,2.401007,0.25,0.5
1237648674532753564,245.256648962239,0.405248344023297,15.70684,15.41273,18.96765,17.14713,16.22296,2.744692,0.845000028610229,0.155000001192093
1237655550742888811,245.499391874754,0.243873131109542,16.34278,16.00977,18.73778,17.47505,16.72623,2.011549,0.0540000014007092,0.810999989509583
1237648674532885305,245.629489769699,0.327842701867606,17.09833,16.7543,20.46811,18.86154,17.57331,2.894804,0.119999997317791,0.800000011920929
1237655550742954335,245.667651379918,0.270517217572266,17.17255,16.86293,21.31404,18.83946,17.68178,3.632254,0.119999997317791,0.800000011920929
1237655550742954414,245.701208585581,0.277512711820511,16.2812,15.91153,19.56282,17.60659,16.66411,2.898706,0.148000001907349,0.814999997615814
1237648674532950654,245.735550388043,0.323819539578355,16.45485,16.06661,19.81783,17.9617,16.90547,2.912355,0.119999997317791,0.800000011920929
1237648674533016216,245.894634003586,0.344116123192335,16.8489,16.65943,19.17193,17.87561,17.24546,1.926464,0.40200001001358,0.529999971389771
1237648674533016287,245.92621322349,0.360456537252182,15.01188,14.65445,18.29305,16.43351,15.45251,2.840537,0.0780000016093254,0.906000018119812
1237655550743085380,245.929025851893,0.27253816832256,16.15417,15.88062,19.09694,17.58243,16.55754,2.539394,0.225999996066093,0.741999983787537
1237655550743085442,245.943692912387,0.285949855391954,16.77068,16.46504,20.43666,18.23429,17.22707,3.209593,0.782999992370605,0.200000002980232
1237648674533016415,245.945747755447,0.37572428165697,16.79594,16.50456,19.17512,18.00251,17.21342,1.961699,0.360000014305115,0.560000002384186
1237648674533081304,246.046899645392,0.330435876010692,17.10494,16.72416,20.78648,18.84235,17.66087,3.125618,0.0829999968409538,0.75
1237648674533081773,246.069140019244,0.342807654585309,17.04853,16.53401,20.9746,18.58274,17.5186,3.456003,0.0670000016689301,0.833000004291534
1237648674533146986,246.103358895581,0.343913360053928,16.81562,16.44122,20.3193,18.29059,17.2697,3.049597,0.119000002741814,0.830999970436096
1237648704604734425,246.503848449535,0.21221565625957,18.09753,17.72972,21.86866,19.78097,18.62373,3.244932,0,0.0500000007450581
1237655550743282035,246.416433502678,0.268233348416807,17.25683,17.49158,19.59007,18.16967,17.57504,2.015036,0.342999994754791,0.629000008106232
1237655550743282212,246.462191703948,0.269225995443166,17.22278,16.88713,27.97828,18.90058,17.69473,10.28356,0,0.925999999046326
1237648674533278744,246.524214588162,0.352322009003514,17.46949,17.22801,19.18634,18.07578,17.59873,1.587612,0.75,0.200000002980232
1237655550743478467,246.904709475688,0.244763799342324,17.45043,16.94456,20.12919,18.40047,17.6141,2.515087,0.211999997496605,0.635999977588654
1237655550743478824,246.875277075598,0.309416919351454,16.52035,16.4716,18.76554,17.5909,16.93644,1.829107,0.926999986171722,0.0489999987185001
1237648674533475041,246.940180172031,0.343592116043874,16.93877,16.73522,19.14182,17.78318,17.27114,1.87068,0.5,0.5
1237648674533605820,247.154895158036,0.410238655764821,16.13967,15.94416,19.94932,18.111,16.70031,3.249006,0.061999998986721,0.843999981880188
1237655550743675084,247.411640938357,0.283000791588861,17.22485,16.95034,20.41349,18.66605,17.73926,2.674232,0.128999993205071,0.515999972820282
1237655550743675189,247.295007255499,0.298336942121246,17.20108,16.86356,20.97233,18.81892,17.6895,3.282837,0.0529999993741512,0.894999980926514
1237655550743675554,247.313199990739,0.284801536412196,17.06731,17.03755,19.83222,18.69807,17.55236,2.279861,0.291999995708466,0.625
